event_id,user_id,event_type,created_at
2252,311,deleted_design,2024-09-08
2253,311,exported_design,2024-11-20
2254,311,deleted_design,2024-11-26
2255,311,created_design,2024-10-14
2256,311,exported_design,2024-08-23
2257,312,signed_up,2024-10-28
2258,312,created_design,2024-11-18
2259,312,deleted_design,2024-12-18
2260,312,exported_design,2024-11-30
2261,312,shared_design,2024-11-08
2262,312,created_design,2024-11-18
2263,312,deleted_design,2024-10-29
2264,312,deleted_design,2024-12-25
2265,312,exported_design,2024-11-12
2266,312,exported_design,2024-11-23
2267,312,shared_design,2024-12-01
2268,312,deleted_design,2024-12-30
2269,312,deleted_design,2024-11-13
2270,313,signed_up,2024-10-18
2271,313,invited_team_member,2024-11-11
2272,314,signed_up,2024-11-08
2273,314,shared_design,2024-11-09
2274,314,exported_design,2024-11-24
2275,314,deleted_design,2024-12-17
2276,315,signed_up,2024-04-16
2277,315,created_design,2024-05-29
2278,315,exported_design,2024-12-12
2279,315,deleted_design,2024-09-28
2280,315,deleted_design,2024-08-02
2281,315,shared_design,2024-11-18
2282,315,created_design,2024-05-23
2283,315,created_design,2024-05-16
2284,315,exported_design,2024-10-03
2285,316,signed_up,2024-05-15
2286,316,created_design,2024-12-06
2287,316,shared_design,2024-05-16
2288,316,deleted_design,2024-09-21
2289,316,deleted_design,2024-07-31
2290,316,shared_design,2024-11-02
2291,316,created_design,2024-06-17
2292,316,exported_design,2024-10-10
2293,316,exported_design,2024-07-20
2294,316,deleted_design,2024-09-20
2295,316,deleted_design,2024-08-09
2296,316,created_design,2024-06-17
2297,317,signed_up,2024-03-21
2298,317,created_design,2024-08-28
2299,317,deleted_design,2024-05-25
2300,318,signed_up,2024-10-09
2301,319,signed_up,2024-01-02
2302,320,signed_up,2024-12-18
2303,320,exported_design,2024-12-24
2304,320,deleted_design,2024-12-23
2305,320,exported_design,2024-12-30
2306,320,deleted_design,2024-12-26
2307,320,exported_design,2024-12-18
2308,320,created_design,2024-12-20
2309,320,invited_team_member,2024-12-18
2310,321,signed_up,2024-05-29
2311,321,created_design,2024-09-17
2312,321,created_design,2024-10-02
2313,321,shared_design,2024-09-19
2314,321,deleted_design,2024-11-26
2315,321,deleted_design,2024-09-23
2316,321,exported_design,2024-06-26
2317,321,shared_design,2024-06-29
2318,321,exported_design,2024-06-21
2319,322,signed_up,2024-05-27
2320,322,shared_design,2024-12-23
2321,322,exported_design,2024-10-18
2322,322,created_design,2024-10-23
2323,322,exported_design,2024-10-08
2324,322,created_design,2024-09-10
2325,322,deleted_design,2024-07-29
2326,322,created_design,2024-11-16
2327,322,created_design,2024-08-19
2328,322,created_design,2024-08-07
2329,323,signed_up,2024-12-25
2330,324,signed_up,2024-12-17
2331,324,deleted_design,2024-12-28
2332,324,shared_design,2024-12-24
2333,324,created_design,2024-12-26
2334,324,created_design,2024-12-22
2335,324,deleted_design,2024-12-27
2336,324,exported_design,2024-12-22
2337,324,created_design,2024-12-20
2338,324,shared_design,2024-12-29
2339,324,created_design,2024-12-22
2340,324,created_design,2024-12-28
2341,324,deleted_design,2024-12-25
2342,324,deleted_design,2024-12-18
2343,324,exported_design,2024-12-21
2344,324,deleted_design,2024-12-20
2345,324,invited_team_member,2024-12-30
2346,325,signed_up,2024-11-16
2347,325,exported_design,2024-12-04
2348,325,shared_design,2024-11-23
2349,325,deleted_design,2024-12-17
2350,325,exported_design,2024-12-05
2351,325,created_design,2024-12-08
2352,325,exported_design,2024-12-09
2353,325,deleted_design,2024-12-17
2354,326,signed_up,2024-08-05
2355,326,deleted_design,2024-08-28
2356,326,exported_design,2024-11-07
2357,326,deleted_design,2024-11-24
2358,326,created_design,2024-08-28
2359,326,shared_design,2024-12-14
2360,326,exported_design,2024-12-01
2361,326,deleted_design,2024-09-13
2362,327,signed_up,2024-04-25
2363,327,created_design,2024-08-14
2364,327,deleted_design,2024-12-13
2365,327,exported_design,2024-07-10
2366,327,shared_design,2024-05-27
2367,327,exported_design,2024-11-26
2368,327,deleted_design,2024-09-05
2369,327,created_design,2024-07-09
2370,327,created_design,2024-09-13
2371,328,signed_up,2024-05-16
2372,328,deleted_design,2024-06-09
2373,328,shared_design,2024-11-01
2374,328,shared_design,2024-08-14
2375,328,created_design,2024-10-12
2376,328,created_design,2024-11-28
2377,328,deleted_design,2024-06-14
2378,328,exported_design,2024-06-30
2379,328,upgraded_plan,2024-08-30
2380,329,signed_up,2024-01-31
2381,329,invited_team_member,2024-11-26
2382,330,signed_up,2024-10-31
2383,331,signed_up,2024-05-27
2384,331,exported_design,2024-12-20
2385,331,exported_design,2024-07-20
2386,331,shared_design,2024-06-16
2387,331,created_design,2024-11-15
2388,331,created_design,2024-09-15
2389,331,deleted_design,2024-05-28
2390,331,created_design,2024-06-25
2391,331,deleted_design,2024-07-09
2392,331,deleted_design,2024-09-21
2393,331,deleted_design,2024-11-11
2394,331,shared_design,2024-08-12
2395,331,deleted_design,2024-11-19
2396,331,shared_design,2024-12-18
2397,331,exported_design,2024-06-18
2398,331,created_design,2024-06-30
2399,331,invited_team_member,2024-12-21
2400,331,upgraded_plan,2024-07-14
2401,332,signed_up,2024-08-27
2402,332,invited_team_member,2024-11-18
2403,333,signed_up,2024-12-24
2404,333,created_design,2024-12-27
2405,333,deleted_design,2024-12-28
2406,333,deleted_design,2024-12-26
2407,333,created_design,2024-12-30
2408,333,exported_design,2024-12-25
2409,333,deleted_design,2024-12-26
2410,333,deleted_design,2024-12-31
2411,333,deleted_design,2024-12-24
2412,333,exported_design,2024-12-27
2413,333,deleted_design,2024-12-28
2414,333,shared_design,2024-12-24
2415,333,created_design,2024-12-24
2416,333,deleted_design,2024-12-30
2417,333,shared_design,2024-12-31
2418,333,invited_team_member,2024-12-30
2419,334,signed_up,2024-09-13
2420,334,deleted_design,2024-12-08
2421,334,created_design,2024-10-12
2422,334,created_design,2024-11-19
2423,334,shared_design,2024-11-06
2424,334,created_design,2024-11-22
2425,334,deleted_design,2024-10-17
2426,334,created_design,2024-11-12
2427,334,shared_design,2024-11-15
2428,334,deleted_design,2024-11-09
2429,334,exported_design,2024-09-15
2430,334,invited_team_member,2024-10-07
2431,335,signed_up,2024-08-12
2432,335,shared_design,2024-10-07
2433,335,exported_design,2024-12-09
2434,335,deleted_design,2024-10-26
2435,335,shared_design,2024-11-26
2436,335,exported_design,2024-12-10
2437,335,shared_design,2024-10-04
2438,335,deleted_design,2024-09-03
2439,335,exported_design,2024-09-14
2440,335,exported_design,2024-10-02
2441,336,signed_up,2024-01-21
2442,336,exported_design,2024-06-24
2443,336,created_design,2024-05-07
2444,336,shared_design,2024-01-30
2445,336,shared_design,2024-06-02
2446,336,exported_design,2024-04-11
2447,336,created_design,2024-10-04
2448,336,shared_design,2024-02-22
2449,336,created_design,2024-08-28
2450,337,signed_up,2024-11-05
2451,337,shared_design,2024-11-26
2452,337,created_design,2024-12-24
2453,337,shared_design,2024-12-24
2454,337,created_design,2024-11-14
2455,337,created_design,2024-12-20
2456,338,signed_up,2024-02-16
2457,338,created_design,2024-04-12
2458,338,created_design,2024-12-24
2459,338,created_design,2024-11-29
2460,338,created_design,2024-11-01
2461,338,created_design,2024-05-11
2462,338,shared_design,2024-05-31
2463,338,shared_design,2024-05-06
2464,338,deleted_design,2024-09-29
2465,338,exported_design,2024-04-06
2466,338,shared_design,2024-08-20
2467,338,created_design,2024-04-26
2468,338,deleted_design,2024-05-29
2469,338,created_design,2024-09-15
2470,338,deleted_design,2024-06-20
2471,339,signed_up,2024-10-27
2472,339,shared_design,2024-12-19
2473,339,exported_design,2024-11-27
2474,339,exported_design,2024-12-19
2475,339,deleted_design,2024-11-13
2476,339,deleted_design,2024-12-18
2477,339,shared_design,2024-12-24
2478,340,signed_up,2024-10-22
2479,341,signed_up,2024-08-28
2480,341,deleted_design,2024-10-07
2481,341,exported_design,2024-12-31
2482,341,created_design,2024-10-22
2483,341,created_design,2024-10-17
2484,341,exported_design,2024-11-20
2485,341,created_design,2024-12-21
2486,342,signed_up,2024-05-22
2487,343,signed_up,2024-08-11
2488,343,shared_design,2024-12-30
2489,343,shared_design,2024-10-30
2490,343,shared_design,2024-08-13
2491,343,exported_design,2024-12-24
2492,343,deleted_design,2024-11-22
2493,343,deleted_design,2024-10-02
2494,343,deleted_design,2024-11-07
2495,343,shared_design,2024-09-30
2496,343,created_design,2024-09-01
2497,343,shared_design,2024-12-26
2498,343,exported_design,2024-11-18
2499,343,shared_design,2024-12-22
2500,343,created_design,2024-10-04
2501,343,shared_design,2024-12-19
2502,343,shared_design,2024-12-22
2503,344,signed_up,2024-02-16
2504,344,shared_design,2024-11-18
2505,344,shared_design,2024-06-18
2506,344,created_design,2024-09-19
2507,344,shared_design,2024-03-17
2508,344,shared_design,2024-06-27
2509,344,created_design,2024-04-19
2510,344,deleted_design,2024-04-19
2511,344,created_design,2024-07-17
2512,344,shared_design,2024-10-05
2513,344,exported_design,2024-06-15
2514,344,shared_design,2024-08-13
2515,344,exported_design,2024-07-10
2516,344,exported_design,2024-08-27
2517,344,invited_team_member,2024-11-06
2518,345,signed_up,2024-07-28
2519,345,upgraded_plan,2024-11-13
2520,346,signed_up,2024-12-09
2521,346,invited_team_member,2024-12-10
2522,347,signed_up,2024-06-17
2523,347,created_design,2024-10-09
2524,347,deleted_design,2024-09-19
2525,347,deleted_design,2024-11-14
2526,347,deleted_design,2024-08-23
2527,348,signed_up,2024-05-27
2528,348,deleted_design,2024-11-30
2529,348,exported_design,2024-12-23
2530,348,exported_design,2024-07-02
2531,348,deleted_design,2024-09-28
2532,348,created_design,2024-06-29
2533,348,exported_design,2024-11-20
2534,348,deleted_design,2024-09-20
2535,348,exported_design,2024-06-04
2536,349,signed_up,2024-10-08
2537,350,signed_up,2024-02-15
2538,350,created_design,2024-07-12
2539,350,exported_design,2024-11-08
2540,350,shared_design,2024-04-15
2541,350,shared_design,2024-07-20
2542,350,shared_design,2024-07-19
2543,350,created_design,2024-10-20
2544,350,exported_design,2024-04-28
2545,350,deleted_design,2024-12-12
2546,350,shared_design,2024-03-10
2547,350,exported_design,2024-07-09
2548,350,invited_team_member,2024-10-22
2549,350,upgraded_plan,2024-11-21
2550,351,signed_up,2024-06-14
2551,351,deleted_design,2024-06-25
2552,351,shared_design,2024-10-15
2553,351,deleted_design,2024-11-05
2554,351,deleted_design,2024-09-08
2555,351,exported_design,2024-10-13
2556,351,exported_design,2024-12-26
2557,351,deleted_design,2024-10-21
2558,351,deleted_design,2024-12-25
2559,351,deleted_design,2024-12-01
2560,351,shared_design,2024-07-22
2561,351,deleted_design,2024-07-06
2562,351,exported_design,2024-09-21
2563,351,shared_design,2024-09-23
2564,351,created_design,2024-10-30
2565,352,signed_up,2024-09-20
2566,353,signed_up,2024-08-24
2567,354,signed_up,2024-04-06
2568,355,signed_up,2024-11-14
2569,355,created_design,2024-12-23
2570,355,exported_design,2024-12-20
2571,355,created_design,2024-12-14
2572,355,exported_design,2024-11-21
2573,356,signed_up,2024-01-27
2574,356,deleted_design,2024-11-18
2575,356,shared_design,2024-03-10
2576,356,created_design,2024-08-19
2577,356,created_design,2024-10-04
2578,356,deleted_design,2024-07-19
2579,356,deleted_design,2024-04-28
2580,356,shared_design,2024-02-08
2581,356,shared_design,2024-08-09
2582,356,created_design,2024-03-13
2583,356,exported_design,2024-03-17
2584,356,exported_design,2024-06-21
2585,356,shared_design,2024-04-29
2586,356,exported_design,2024-03-12
2587,356,deleted_design,2024-07-02
2588,356,upgraded_plan,2024-07-11
2589,357,signed_up,2024-10-08
2590,357,shared_design,2024-10-15
2591,357,created_design,2024-11-26
2592,357,exported_design,2024-11-17
2593,357,shared_design,2024-11-29
2594,357,deleted_design,2024-11-10
2595,357,created_design,2024-10-23
2596,357,exported_design,2024-11-02
2597,357,exported_design,2024-12-23
2598,357,deleted_design,2024-12-10
2599,357,shared_design,2024-10-22
2600,357,shared_design,2024-10-15
2601,357,deleted_design,2024-12-06
2602,357,invited_team_member,2024-10-11
2603,358,signed_up,2024-08-12
2604,358,shared_design,2024-08-16
2605,358,created_design,2024-12-31
2606,358,exported_design,2024-10-14
2607,358,deleted_design,2024-10-28
2608,358,created_design,2024-12-04
2609,358,exported_design,2024-12-18
2610,358,shared_design,2024-09-17
2611,358,exported_design,2024-12-28
2612,358,deleted_design,2024-10-13
2613,358,created_design,2024-12-05
2614,358,deleted_design,2024-08-12
2615,358,exported_design,2024-10-25
2616,358,created_design,2024-08-12
2617,358,shared_design,2024-12-13
2618,358,deleted_design,2024-10-15
2619,359,signed_up,2024-03-03
2620,359,shared_design,2024-11-19
2621,359,exported_design,2024-03-26
2622,359,created_design,2024-12-01
2623,359,created_design,2024-08-03
2624,359,created_design,2024-09-21
2625,359,shared_design,2024-05-13
2626,359,exported_design,2024-10-10
2627,359,shared_design,2024-11-16
2628,359,shared_design,2024-08-25
2629,359,shared_design,2024-10-20
2630,359,shared_design,2024-07-06
2631,359,exported_design,2024-08-24
2632,359,shared_design,2024-10-24
2633,359,exported_design,2024-03-11
2634,359,upgraded_plan,2024-11-01
2635,360,signed_up,2024-05-02
2636,360,exported_design,2024-10-21
2637,361,signed_up,2024-06-08
2638,362,signed_up,2024-10-09
2639,362,upgraded_plan,2024-10-12
2640,363,signed_up,2024-04-25
2641,364,signed_up,2024-03-01
2642,364,shared_design,2024-09-09
2643,364,exported_design,2024-09-15
2644,364,created_design,2024-03-05
2645,364,shared_design,2024-10-23
2646,364,deleted_design,2024-06-07
2647,364,exported_design,2024-03-05
2648,364,shared_design,2024-03-11
2649,364,exported_design,2024-08-31
2650,364,shared_design,2024-04-16
2651,364,exported_design,2024-06-22
2652,364,shared_design,2024-11-08
2653,364,shared_design,2024-03-19
2654,364,exported_design,2024-11-08
2655,364,exported_design,2024-03-04
2656,365,signed_up,2024-09-12
2657,365,deleted_design,2024-11-23
2658,365,exported_design,2024-10-03
2659,365,exported_design,2024-12-05
2660,365,exported_design,2024-09-20
2661,365,created_design,2024-12-16
2662,365,invited_team_member,2024-11-23
2663,366,signed_up,2024-09-17
2664,367,signed_up,2024-07-31
2665,367,invited_team_member,2024-12-14
2666,368,signed_up,2024-05-04
2667,368,created_design,2024-08-28
2668,368,deleted_design,2024-12-30
2669,368,created_design,2024-10-15
2670,368,shared_design,2024-12-08
2671,368,deleted_design,2024-08-22
2672,368,created_design,2024-07-13
2673,368,deleted_design,2024-10-25
2674,368,shared_design,2024-09-07
2675,368,created_design,2024-09-13
2676,368,exported_design,2024-12-16
2677,368,shared_design,2024-05-16
2678,368,deleted_design,2024-12-25
2679,368,deleted_design,2024-09-17
2680,368,created_design,2024-07-23
2681,368,exported_design,2024-08-12
2682,369,signed_up,2024-03-15
2683,370,signed_up,2024-11-02
2684,370,exported_design,2024-12-30
2685,370,exported_design,2024-11-14
2686,370,upgraded_plan,2024-12-12
2687,371,signed_up,2024-02-05
2688,371,created_design,2024-09-13
2689,371,shared_design,2024-12-04
2690,371,exported_design,2024-06-12
2691,371,deleted_design,2024-03-31
2692,371,shared_design,2024-06-06
2693,371,shared_design,2024-03-03
2694,371,exported_design,2024-10-28
2695,371,deleted_design,2024-03-13
2696,372,signed_up,2024-06-23
2697,372,created_design,2024-07-08
2698,372,shared_design,2024-09-27
2699,373,signed_up,2024-01-02
2700,373,invited_team_member,2024-08-15
2701,373,upgraded_plan,2024-11-09
2702,374,signed_up,2024-10-27
2703,374,created_design,2024-11-09
2704,374,shared_design,2024-11-02
2705,375,signed_up,2024-03-17
2706,375,created_design,2024-07-14
2707,375,deleted_design,2024-11-04
2708,375,deleted_design,2024-11-09
2709,375,shared_design,2024-05-07
2710,375,deleted_design,2024-03-30
2711,375,shared_design,2024-12-06
2712,375,created_design,2024-06-23
2713,375,invited_team_member,2024-04-20
2714,376,signed_up,2024-09-04
2715,377,signed_up,2024-10-09
2716,377,deleted_design,2024-12-01
2717,377,deleted_design,2024-12-27
2718,377,exported_design,2024-11-01
2719,377,created_design,2024-10-26
2720,377,exported_design,2024-10-16
2721,377,deleted_design,2024-11-17
2722,378,signed_up,2024-08-21
2723,378,exported_design,2024-09-27
2724,378,shared_design,2024-12-19
2725,378,shared_design,2024-11-16
2726,378,created_design,2024-11-23
2727,378,exported_design,2024-12-31
2728,378,exported_design,2024-09-04
2729,378,created_design,2024-12-28
2730,378,shared_design,2024-12-07
2731,378,exported_design,2024-10-10
2732,378,created_design,2024-10-11
2733,379,signed_up,2024-12-23
2734,379,shared_design,2024-12-28
2735,379,deleted_design,2024-12-27
2736,379,exported_design,2024-12-28
2737,379,deleted_design,2024-12-24
2738,379,deleted_design,2024-12-23
2739,379,created_design,2024-12-26
